Y.Lat,X.Long,latitude,longitude,ID
30.57211,100.40904,3057211,10040904,100001
30.57466,100.4035,3057466,10040350,100002
30.57486,100.40294,3057486,10040294,100003
30.57703,100.4091,3057703,10040910,100004
30.5781,100.41096,3057810,10041096,100005
30.57924,100.40387,3057924,10040387,100006
30.58394,100.41058,3058394,10041058,100007
30.58532,100.4116,3058532,10041160,100008
30.58572,100.40777,3058572,10040777,100009
30.58647,100.4046,3058647,10040460,100010
30.58718,100.4035,3058718,10040350,100011
30.58795,100.40672,3058795,10040672,100012
30.58805,100.405,3058805,10040500,100013
30.58848,100.40643,3058848,10040643,100014
30.5893,100.36314,3058930,10036314,100015
30.59097,100.39074,3059097,10039074,100016
30.59221,100.36451,3059221,10036451,100017
30.59221,100.36451,3059221,10036451,100018
30.59375,100.3933,3059375,10039330,100019
30.59437,100.44658,3059437,10044658,100020
30.59646,100.39383,3059646,10039383,100021
30.59732,100.44233,3059732,10044233,100022
30.59754,100.37859,3059754,10037859,100023
30.59801,100.3997,3059801,10039970,100024
30.59909,100.39129,3059909,10039129,100025
30.60143,100.41481,3060143,10041481,100026
30.60354,100.44389,3060354,10044389,100027
30.60449,100.4467,3060449,10044670,100028
30.60666,100.35603,3060666,10035603,100029
30.60932,100.39704,3060932,10039704,100030
30.61647,100.35212,3061647,10035212,100031
30.61718,100.65557,3061718,10065557,100032
30.62356,100.41041,3062356,10041041,100033
30.62371,100.40898,3062371,10040898,100034
30.62371,100.40898,3062371,10040898,100035
30.62419,100.66548,3062419,10066548,100036
30.62501,100.40306,3062501,10040306,100037
30.62572,100.42501,3062572,10042501,100038
30.62686,100.40119,3062686,10040119,100039
30.62805,100.40237,3062805,10040237,100040
30.62805,100.40237,3062805,10040237,100041
30.62959,100.39664,3062959,10039664,100042
30.63024,100.35408,3063024,10035408,100043
30.63124,100.40206,3063124,10040206,100044
30.63156,100.40366,3063156,10040366,100045
30.63195,100.33913,3063195,10033913,100046
30.63268,100.40345,3063268,10040345,100047
30.63325,100.40481,3063325,10040481,100048
30.63427,100.38521,3063427,10038521,100049
30.63441,100.65263,3063441,10065263,100050
30.63441,100.65263,3063441,10065263,100051
30.63741,100.59075,3063741,10059075,100052
30.64189,100.66645,3064189,10066645,100053
30.64189,100.66645,3064189,10066645,100054
30.64189,100.66645,3064189,10066645,100055
30.64189,100.66645,3064189,10066645,100056
30.64189,100.66645,3064189,10066645,100057
30.64189,100.66645,3064189,10066645,100058
30.64189,100.66645,3064189,10066645,100059
30.64189,100.66645,3064189,10066645,100060
30.6426,100.58958,3064260,10058958,100061
30.64318,100.43655,3064318,10043655,100062
30.6439,100.58508,3064390,10058508,100063
30.64427,100.64196,3064427,10064196,100064
30.64445,100.59928,3064445,10059928,100065
30.64485,100.38073,3064485,10038073,100066
30.64515,100.58195,3064515,10058195,100067
30.64948,100.59583,3064948,10059583,100068
30.65013,100.58405,3065013,10058405,100069
30.65015,100.58718,3065015,10058718,100070
30.65096,100.58585,3065096,10058585,100071
30.65103,100.39943,3065103,10039943,100072
30.65113,100.59863,3065113,10059863,100073
30.65126,100.40388,3065126,10040388,100074
30.65197,100.5876,3065197,10058760,100075
30.65203,100.38754,3065203,10038754,100076
30.65244,100.38967,3065244,10038967,100077
30.65293,100.59012,3065293,10059012,100078
30.65295,100.59552,3065295,10059552,100079
30.65365,100.38213,3065365,10038213,100080
30.6537,100.39186,3065370,10039186,100081
30.65483,100.37411,3065483,10037411,100082
30.65502,100.38364,3065502,10038364,100083
30.65521,100.59663,3065521,10059663,100084
30.65537,100.40747,3065537,10040747,100085
30.65576,100.43944,3065576,10043944,100086
30.65579,100.59008,3065579,10059008,100087
30.65589,100.59788,3065589,10059788,100088
30.65647,100.58733,3065647,10058733,100089
30.65656,100.58579,3065656,10058579,100090
30.65971,100.59782,3065971,10059782,100091
30.65977,100.6224,3065977,10062240,100092
30.65977,100.6224,3065977,10062240,100093
30.65977,100.6224,3065977,10062240,100094
30.65977,100.6224,3065977,10062240,100095
30.66004,100.59231,3066004,10059231,100096
30.6603,100.44675,3066030,10044675,100097
30.66068,100.59013,3066068,10059013,100098
30.6609,100.6314,3066090,10063140,100099
30.6609,100.6314,3066090,10063140,100100
30.6609,100.6314,3066090,10063140,100101
30.6609,100.6314,3066090,10063140,100102
30.6609,100.6314,3066090,10063140,100103
30.66166,100.41333,3066166,10041333,100104
30.66324,100.5769,3066324,10057690,100105
30.6654,100.60065,3066540,10060065,100106
30.66548,100.59522,3066548,10059522,100107
30.66574,100.57177,3066574,10057177,100108
30.66575,100.62557,3066575,10062557,100109
30.66592,100.58135,3066592,10058135,100110
30.66672,100.58532,3066672,10058532,100111
30.66708,100.59795,3066708,10059795,100112
30.66727,100.41788,3066727,10041788,100113
30.66741,100.4025,3066741,10040250,100114
30.66816,100.41972,3066816,10041972,100115
30.66875,100.59881,3066875,10059881,100116
30.66917,100.63506,3066917,10063506,100117
30.67027,100.3973,3067027,10039730,100118
30.67088,100.41002,3067088,10041002,100119
30.67093,100.59962,3067093,10059962,100120
30.67093,100.59962,3067093,10059962,100121
30.67096,100.59779,3067096,10059779,100122
30.67107,100.5686,3067107,10056860,100123
30.67157,100.42513,3067157,10042513,100124
30.6716,100.58576,3067160,10058576,100125
30.6718,100.57699,3067180,10057699,100126
30.67233,100.59696,3067233,10059696,100127
30.6724,100.57291,3067240,10057291,100128
30.67277,100.66353,3067277,10066353,100129
30.67277,100.66353,3067277,10066353,100130
30.67282,100.59434,3067282,10059434,100131
30.67296,100.39372,3067296,10039372,100132
30.67321,100.62796,3067321,10062796,100133
30.67321,100.62796,3067321,10062796,100134
30.67321,100.62796,3067321,10062796,100135
30.67321,100.62796,3067321,10062796,100136
30.67321,100.62796,3067321,10062796,100137
30.67321,100.62796,3067321,10062796,100138
30.67321,100.62796,3067321,10062796,100139
30.67321,100.62796,3067321,10062796,100140
30.67322,100.62796,3067322,10062796,100141
30.67394,100.38757,3067394,10038757,100142
30.67419,100.38547,3067419,10038547,100143
30.6746,100.38591,3067460,10038591,100144
30.67494,100.61044,3067494,10061044,100145
30.67602,100.61229,3067602,10061229,100146
30.6763,100.40586,3067630,10040586,100147
30.67756,100.62282,3067756,10062282,100148
30.67775,100.39951,3067775,10039951,100149
30.67775,100.39951,3067775,10039951,100150
30.67803,100.4032,3067803,10040320,100151
30.67808,100.38373,3067808,10038373,100152
30.67851,100.5939,3067851,10059390,100153
30.67855,100.66402,3067855,10066402,100154
30.67855,100.66402,3067855,10066402,100155
30.67875,100.59562,3067875,10059562,100156
30.67895,100.43446,3067895,10043446,100157
30.67918,100.38024,3067918,10038024,100158
30.67986,100.62609,3067986,10062609,100159
30.68016,100.42666,3068016,10042666,100160
30.68036,100.42423,3068036,10042423,100161
30.68041,100.41138,3068041,10041138,100162
30.68061,100.59952,3068061,10059952,100163
30.68061,100.59952,3068061,10059952,100164
30.68061,100.59952,3068061,10059952,100165
30.68073,100.49177,3068073,10049177,100166
30.68073,100.49177,3068073,10049177,100167
30.68081,100.61543,3068081,10061543,100168
30.68081,100.61543,3068081,10061543,100169
30.68081,100.61543,3068081,10061543,100170
30.68081,100.61543,3068081,10061543,100171
30.68081,100.61543,3068081,10061543,100172
30.68081,100.61543,3068081,10061543,100173
30.68081,100.61543,3068081,10061543,100174
30.68081,100.61543,3068081,10061543,100175
30.68087,100.42682,3068087,10042682,100176
30.68105,100.54936,3068105,10054936,100177
30.68157,100.62028,3068157,10062028,100178
30.6817,100.61351,3068170,10061351,100179
30.68181,100.59982,3068181,10059982,100180
30.68204,100.40169,3068204,10040169,100181
30.6824,100.48975,3068240,10048975,100182
30.68254,100.39749,3068254,10039749,100183
30.6827,100.53475,3068270,10053475,100184
30.68273,100.59997,3068273,10059997,100185
30.68304,100.61975,3068304,10061975,100186
30.68306,100.56145,3068306,10056145,100187
30.68352,100.61288,3068352,10061288,100188
30.68359,100.38003,3068359,10038003,100189
30.6839,100.41142,3068390,10041142,100190
30.68402,100.38154,3068402,10038154,100191
30.68405,100.58681,3068405,10058681,100192
30.68407,100.60467,3068407,10060467,100193
30.68468,100.62305,3068468,10062305,100194
30.68468,100.62305,3068468,10062305,100195
30.68499,100.59183,3068499,10059183,100196
30.68523,100.39055,3068523,10039055,100197
30.68537,100.37886,3068537,10037886,100198
30.68572,100.32936,3068572,10032936,100199
30.68574,100.59345,3068574,10059345,100200
30.68584,100.53841,3068584,10053841,100201
30.68587,100.61554,3068587,10061554,100202
30.68587,100.61554,3068587,10061554,100203
30.68629,100.62517,3068629,10062517,100204
30.68642,100.61861,3068642,10061861,100205
30.68642,100.61861,3068642,10061861,100206
30.68668,100.41341,3068668,10041341,100207
30.68683,100.41153,3068683,10041153,100208
30.6876,100.42202,3068760,10042202,100209
30.68784,100.55787,3068784,10055787,100210
30.68784,100.55787,3068784,10055787,100211
30.68784,100.55787,3068784,10055787,100212
30.68812,100.50811,3068812,10050811,100213
30.68848,100.60103,3068848,10060103,100214
30.6886,100.63597,3068860,10063597,100215
30.68872,100.61969,3068872,10061969,100216
30.68872,100.61969,3068872,10061969,100217
30.68872,100.61969,3068872,10061969,100218
30.68872,100.61969,3068872,10061969,100219
30.68872,100.61969,3068872,10061969,100220
30.68872,100.61969,3068872,10061969,100221
30.68872,100.61969,3068872,10061969,100222
30.68872,100.61969,3068872,10061969,100223
30.68872,100.61969,3068872,10061969,100224
30.68872,100.61969,3068872,10061969,100225
30.68872,100.61969,3068872,10061969,100226
30.68873,100.61969,3068873,10061969,100227
30.68873,100.61969,3068873,10061969,100228
30.68873,100.61969,3068873,10061969,100229
30.68877,100.61442,3068877,10061442,100230
30.68898,100.51262,3068898,10051262,100231
30.68931,100.48068,3068931,10048068,100232
30.68938,100.54036,3068938,10054036,100233
30.68941,100.58392,3068941,10058392,100234
30.68949,100.43507,3068949,10043507,100235
30.68967,100.65012,3068967,10065012,100236
30.68981,100.40743,3068981,10040743,100237
30.69002,100.41084,3069002,10041084,100238
30.69002,100.41084,3069002,10041084,100239
30.69071,100.41075,3069071,10041075,100240
30.69106,100.42391,3069106,10042391,100241
30.69161,100.41259,3069161,10041259,100242
30.6921,100.63163,3069210,10063163,100243
30.6921,100.65637,3069210,10065637,100244
30.69232,100.51577,3069232,10051577,100245
30.69243,100.5559,3069243,10055590,100246
30.69248,100.6524,3069248,10065240,100247
30.6928,100.48003,3069280,10048003,100248
30.69283,100.41328,3069283,10041328,100249
30.6939,100.63596,3069390,10063596,100250
30.69444,100.6348,3069444,10063480,100251
30.69466,100.62992,3069466,10062992,100252
30.69471,100.61149,3069471,10061149,100253
30.69471,100.61149,3069471,10061149,100254
30.69471,100.61149,3069471,10061149,100255
30.69471,100.61149,3069471,10061149,100256
30.69471,100.61149,3069471,10061149,100257
30.69471,100.61149,3069471,10061149,100258
30.69471,100.61149,3069471,10061149,100259
30.69471,100.61149,3069471,10061149,100260
30.69471,100.61149,3069471,10061149,100261
30.69482,100.49676,3069482,10049676,100262
30.69554,100.55018,3069554,10055018,100263
30.69562,100.41447,3069562,10041447,100264
30.69573,100.63201,3069573,10063201,100265
30.69583,100.62941,3069583,10062941,100266
30.69649,100.50137,3069649,10050137,100267
30.69656,100.39076,3069656,10039076,100268
30.69677,100.65857,3069677,10065857,100269
30.69679,100.63104,3069679,10063104,100270
30.69799,100.45817,3069799,10045817,100271
30.69799,100.45817,3069799,10045817,100272
30.69799,100.45817,3069799,10045817,100273
30.69799,100.45817,3069799,10045817,100274
30.69808,100.63365,3069808,10063365,100275
30.69817,100.49174,3069817,10049174,100276
30.69818,100.41327,3069818,10041327,100277
30.6982,100.65331,3069820,10065331,100278
30.69853,100.53443,3069853,10053443,100279
30.69864,100.64873,3069864,10064873,100280
30.69866,100.40428,3069866,10040428,100281
30.69866,100.40428,3069866,10040428,100282
30.69873,100.65489,3069873,10065489,100283
30.69916,100.42499,3069916,10042499,100284
30.69916,100.42499,3069916,10042499,100285
30.69916,100.42499,3069916,10042499,100286
30.69958,100.65294,3069958,10065294,100287
30.69984,100.61122,3069984,10061122,100288
30.70019,100.62733,3070019,10062733,100289
30.70086,100.63799,3070086,10063799,100290
30.70112,100.65355,3070112,10065355,100291
30.70143,100.64846,3070143,10064846,100292
30.70158,100.6567,3070158,10065670,100293
30.70158,100.6567,3070158,10065670,100294
30.70175,100.62534,3070175,10062534,100295
30.70227,100.5653,3070227,10056530,100296
30.7024,100.62396,3070240,10062396,100297
30.70258,100.42536,3070258,10042536,100298
30.70305,100.62752,3070305,10062752,100299
30.70328,100.63288,3070328,10063288,100300
30.70418,100.42543,3070418,10042543,100301
30.70425,100.5535,3070425,10055350,100302
30.70425,100.5535,3070425,10055350,100303
30.70425,100.5535,3070425,10055350,100304
30.70425,100.5535,3070425,10055350,100305
30.70425,100.5535,3070425,10055350,100306
30.70425,100.5535,3070425,10055350,100307
30.70425,100.5535,3070425,10055350,100308
30.7048,100.58768,3070480,10058768,100309
30.70527,100.48698,3070527,10048698,100310
30.70542,100.63204,3070542,10063204,100311
30.70567,100.62593,3070567,10062593,100312
30.70567,100.62593,3070567,10062593,100313
30.70615,100.66057,3070615,10066057,100314
30.70619,100.48862,3070619,10048862,100315
30.7072,100.47165,3070720,10047165,100316
30.70728,100.42884,3070728,10042884,100317
30.70751,100.63593,3070751,10063593,100318
30.70802,100.60295,3070802,10060295,100319
30.70818,100.6014,3070818,10060140,100320
30.70818,100.6014,3070818,10060140,100321
30.70818,100.6014,3070818,10060140,100322
30.7082,100.57323,3070820,10057323,100323
30.7083,100.57229,3070830,10057229,100324
30.7093,100.42977,3070930,10042977,100325
30.70954,100.62406,3070954,10062406,100326
30.70996,100.53965,3070996,10053965,100327
30.71047,100.61915,3071047,10061915,100328
30.71047,100.61915,3071047,10061915,100329
30.71109,100.55423,3071109,10055423,100330
30.71109,100.55423,3071109,10055423,100331
30.71109,100.55423,3071109,10055423,100332
30.71136,100.47044,3071136,10047044,100333
30.71181,100.61745,3071181,10061745,100334
30.71188,100.42056,3071188,10042056,100335
30.71206,100.42395,3071206,10042395,100336
30.71235,100.61714,3071235,10061714,100337
30.71265,100.58984,3071265,10058984,100338
30.71265,100.58984,3071265,10058984,100339
30.71319,100.61187,3071319,10061187,100340
30.71379,100.59467,3071379,10059467,100341
30.71434,100.54371,3071434,10054371,100342
30.7157,100.61249,3071570,10061249,100343
30.71587,100.6032,3071587,10060320,100344
30.71659,100.53362,3071659,10053362,100345
30.71744,100.62835,3071744,10062835,100346
30.7178,100.64676,3071780,10064676,100347
30.71792,100.62903,3071792,10062903,100348
30.71799,100.62386,3071799,10062386,100349
30.71805,100.54262,3071805,10054262,100350
30.71811,100.55333,3071811,10055333,100351
30.71811,100.55333,3071811,10055333,100352
30.71821,100.63141,3071821,10063141,100353
30.71885,100.4726,3071885,10047260,100354
30.71899,100.55853,3071899,10055853,100355
30.71899,100.55853,3071899,10055853,100356
30.71899,100.55853,3071899,10055853,100357
30.71899,100.55853,3071899,10055853,100358
30.71899,100.55853,3071899,10055853,100359
30.71899,100.55853,3071899,10055853,100360
30.71899,100.55853,3071899,10055853,100361
30.71899,100.55853,3071899,10055853,100362
30.71899,100.55853,3071899,10055853,100363
30.71899,100.55853,3071899,10055853,100364
30.71908,100.45509,3071908,10045509,100365
30.71923,100.46004,3071923,10046004,100366
30.71923,100.46004,3071923,10046004,100367
30.71923,100.46004,3071923,10046004,100368
30.71923,100.46004,3071923,10046004,100369
30.71972,100.63739,3071972,10063739,100370
30.72006,100.57574,3072006,10057574,100371
30.72006,100.57574,3072006,10057574,100372
30.72006,100.57574,3072006,10057574,100373
30.72006,100.57574,3072006,10057574,100374
30.72006,100.57574,3072006,10057574,100375
30.72006,100.57574,3072006,10057574,100376
30.72012,100.4207,3072012,10042070,100377
30.72038,100.58454,3072038,10058454,100378
30.72046,100.54121,3072046,10054121,100379
30.72051,100.45251,3072051,10045251,100380
30.72101,100.5833,3072101,10058330,100381
30.72101,100.5833,3072101,10058330,100382
30.72109,100.54488,3072109,10054488,100383
30.72141,100.62173,3072141,10062173,100384
30.72205,100.56647,3072205,10056647,100385
30.72209,100.56904,3072209,10056904,100386
30.72436,100.63527,3072436,10063527,100387
30.72436,100.63527,3072436,10063527,100388
30.72439,100.47774,3072439,10047774,100389
30.72515,100.63098,3072515,10063098,100390
30.72522,100.41894,3072522,10041894,100391
30.72536,100.58067,3072536,10058067,100392
30.72536,100.58067,3072536,10058067,100393
30.72536,100.58067,3072536,10058067,100394
30.72536,100.58067,3072536,10058067,100395
30.72536,100.58067,3072536,10058067,100396
30.72536,100.58067,3072536,10058067,100397
30.72536,100.58067,3072536,10058067,100398
30.72536,100.58067,3072536,10058067,100399
30.72536,100.58067,3072536,10058067,100400
30.72536,100.58067,3072536,10058067,100401
30.72536,100.58067,3072536,10058067,100402
30.72536,100.58067,3072536,10058067,100403
30.72536,100.58067,3072536,10058067,100404
30.72536,100.58067,3072536,10058067,100405
30.72536,100.58067,3072536,10058067,100406
30.72536,100.58067,3072536,10058067,100407
30.7256,100.60178,3072560,10060178,100408
30.72565,100.4599,3072565,10045990,100409
30.72565,100.4599,3072565,10045990,100410
30.72565,100.4599,3072565,10045990,100411
30.72565,100.4599,3072565,10045990,100412
30.72565,100.4599,3072565,10045990,100413
30.72565,100.4599,3072565,10045990,100414
30.72565,100.4599,3072565,10045990,100415
30.72565,100.4599,3072565,10045990,100416
30.72565,100.4599,3072565,10045990,100417
30.72565,100.4599,3072565,10045990,100418
30.72565,100.4599,3072565,10045990,100419
30.72565,100.4599,3072565,10045990,100420
30.72565,100.4599,3072565,10045990,100421
30.72565,100.4599,3072565,10045990,100422
30.72565,100.4599,3072565,10045990,100423
30.72571,100.51519,3072571,10051519,100424
30.72612,100.57667,3072612,10057667,100425
30.72649,100.55647,3072649,10055647,100426
30.72675,100.64431,3072675,10064431,100427
30.72675,100.64431,3072675,10064431,100428
30.72675,100.64431,3072675,10064431,100429
30.72752,100.53162,3072752,10053162,100430
30.72814,100.62888,3072814,10062888,100431
30.72841,100.53299,3072841,10053299,100432
30.72855,100.57188,3072855,10057188,100433
30.72863,100.55298,3072863,10055298,100434
30.72889,100.57125,3072889,10057125,100435
30.72889,100.57125,3072889,10057125,100436
30.72889,100.57125,3072889,10057125,100437
30.72889,100.57125,3072889,10057125,100438
30.72891,100.5398,3072891,10053980,100439
30.72979,100.53055,3072979,10053055,100440
30.73052,100.50294,3073052,10050294,100441
30.73061,100.48878,3073061,10048878,100442
30.73092,100.58983,3073092,10058983,100443
30.7312,100.47902,3073120,10047902,100444
30.73128,100.5267,3073128,10052670,100445
30.73163,100.56887,3073163,10056887,100446
30.73178,100.54527,3073178,10054527,100447
30.73197,100.47394,3073197,10047394,100448
30.73205,100.62157,3073205,10062157,100449
30.73233,100.50359,3073233,10050359,100450
30.73263,100.77669,3073263,10077669,100451
30.73278,100.54531,3073278,10054531,100452
30.73278,100.54531,3073278,10054531,100453
30.73321,100.52697,3073321,10052697,100454
30.73343,100.55463,3073343,10055463,100455
30.73369,100.43483,3073369,10043483,100456
30.73371,100.63056,3073371,10063056,100457
30.73398,100.64369,3073398,10064369,100458
30.73401,100.5618,3073401,10056180,100459
30.73421,100.51459,3073421,10051459,100460
30.73457,100.63266,3073457,10063266,100461
30.73487,100.59012,3073487,10059012,100462
30.73524,100.4792,3073524,10047920,100463
30.73565,100.48125,3073565,10048125,100464
30.73602,100.55772,3073602,10055772,100465
30.73605,100.52667,3073605,10052667,100466
30.73653,100.49717,3073653,10049717,100467
30.73667,100.47513,3073667,10047513,100468
30.73667,100.5265,3073667,10052650,100469
30.73667,100.5265,3073667,10052650,100470
30.73724,100.55413,3073724,10055413,100471
30.7374,100.42541,3073740,10042541,100472
30.73749,100.55666,3073749,10055666,100473
30.73756,100.39857,3073756,10039857,100474
30.73782,100.56933,3073782,10056933,100475
30.73866,100.47147,3073866,10047147,100476
30.73878,100.53835,3073878,10053835,100477
30.73899,100.48117,3073899,10048117,100478
30.73899,100.48532,3073899,10048532,100479
30.73899,100.48532,3073899,10048532,100480
30.73924,100.54179,3073924,10054179,100481
30.73942,100.48485,3073942,10048485,100482
30.73963,100.46195,3073963,10046195,100483
30.74006,100.65729,3074006,10065729,100484
30.74006,100.65729,3074006,10065729,100485
30.74029,100.48142,3074029,10048142,100486
30.7405,100.47845,3074050,10047845,100487
30.74053,100.58119,3074053,10058119,100488
30.74055,100.55244,3074055,10055244,100489
30.74119,100.55544,3074119,10055544,100490
30.74159,100.51602,3074159,10051602,100491
30.74248,100.46107,3074248,10046107,100492
30.74305,100.50986,3074305,10050986,100493
30.74374,100.40748,3074374,10040748,100494
30.74441,100.40875,3074441,10040875,100495
30.74494,100.54407,3074494,10054407,100496
30.74525,100.53206,3074525,10053206,100497
30.74568,100.55352,3074568,10055352,100498
30.74603,100.41592,3074603,10041592,100499
30.74661,100.42639,3074661,10042639,100500
30.74664,100.52285,3074664,10052285,100501
30.74666,100.42705,3074666,10042705,100502
30.74744,100.49254,3074744,10049254,100503
30.74748,100.46352,3074748,10046352,100504
30.74748,100.46352,3074748,10046352,100505
30.74748,100.46352,3074748,10046352,100506
30.74748,100.46352,3074748,10046352,100507
30.74748,100.46352,3074748,10046352,100508
30.74748,100.46352,3074748,10046352,100509
30.74765,100.48752,3074765,10048752,100510
30.74776,100.46806,3074776,10046806,100511
30.74804,100.41236,3074804,10041236,100512
30.74835,100.51937,3074835,10051937,100513
30.74844,100.41041,3074844,10041041,100514
30.74895,100.52901,3074895,10052901,100515
30.7491,100.55697,3074910,10055697,100516
30.74933,100.5215,3074933,10052150,100517
30.74993,100.48769,3074993,10048769,100518
30.75061,100.41757,3075061,10041757,100519
30.75118,100.47751,3075118,10047751,100520
30.75151,100.46815,3075151,10046815,100521
30.7519,100.45162,3075190,10045162,100522
30.7519,100.45162,3075190,10045162,100523
30.75194,100.45769,3075194,10045769,100524
30.75194,100.45769,3075194,10045769,100525
30.75194,100.45769,3075194,10045769,100526
30.7526,100.48968,3075260,10048968,100527
30.75285,100.53372,3075285,10053372,100528
30.75329,100.50713,3075329,10050713,100529
30.75361,100.53182,3075361,10053182,100530
30.75368,100.51306,3075368,10051306,100531
30.7537,100.54889,3075370,10054889,100532
30.75379,100.47195,3075379,10047195,100533
30.75395,100.47449,3075395,10047449,100534
30.75395,100.47449,3075395,10047449,100535
30.75542,100.54838,3075542,10054838,100536
30.75572,100.58077,3075572,10058077,100537
30.75572,100.58077,3075572,10058077,100538
30.75572,100.58077,3075572,10058077,100539
30.75613,101.26441,3075613,10126441,100540
30.75639,100.49466,3075639,10049466,100541
30.75735,100.46777,3075735,10046777,100542
30.75774,100.54997,3075774,10054997,100543
30.75785,100.49392,3075785,10049392,100544
30.75831,100.57492,3075831,10057492,100545
30.75832,100.57182,3075832,10057182,100546
30.75832,100.57182,3075832,10057182,100547
30.75832,100.57182,3075832,10057182,100548
30.75832,100.57182,3075832,10057182,100549
30.75832,100.57182,3075832,10057182,100550
30.75848,100.56005,3075848,10056005,100551
30.75895,100.41083,3075895,10041083,100552
30.76015,100.5215,3076015,10052150,100553
30.76074,100.57511,3076074,10057511,100554
30.76086,100.47483,3076086,10047483,100555
30.76096,100.5562,3076096,10055620,100556
30.76096,100.5562,3076096,10055620,100557
30.76096,100.5562,3076096,10055620,100558
30.76096,100.5562,3076096,10055620,100559
30.76296,100.56503,3076296,10056503,100560
30.76318,100.52168,3076318,10052168,100561
30.76326,100.56287,3076326,10056287,100562
30.76334,100.44042,3076334,10044042,100563
30.76374,100.47382,3076374,10047382,100564
30.76374,100.47382,3076374,10047382,100565
30.76374,100.47382,3076374,10047382,100566
30.76374,100.47382,3076374,10047382,100567
30.76374,100.47382,3076374,10047382,100568
30.76374,100.47382,3076374,10047382,100569
30.76374,100.47382,3076374,10047382,100570
30.76374,100.47382,3076374,10047382,100571
30.76454,100.53323,3076454,10053323,100572
30.76454,100.56956,3076454,10056956,100573
30.76479,100.40952,3076479,10040952,100574
30.76529,100.45046,3076529,10045046,100575
30.76572,100.57725,3076572,10057725,100576
30.76659,100.45257,3076659,10045257,100577
30.76669,100.47763,3076669,10047763,100578
30.76669,100.47763,3076669,10047763,100579
30.76669,100.47763,3076669,10047763,100580
30.76706,100.55419,3076706,10055419,100581
30.76725,100.55847,3076725,10055847,100582
30.76741,100.53417,3076741,10053417,100583
30.76743,100.44172,3076743,10044172,100584
30.76755,100.52203,3076755,10052203,100585
30.76766,100.57953,3076766,10057953,100586
30.76766,100.57953,3076766,10057953,100587
30.76772,100.61056,3076772,10061056,100588
30.76772,100.61056,3076772,10061056,100589
30.76772,100.61056,3076772,10061056,100590
30.76772,100.61056,3076772,10061056,100591
30.76772,100.61056,3076772,10061056,100592
30.76772,100.61056,3076772,10061056,100593
30.76772,100.61056,3076772,10061056,100594
30.76772,100.61056,3076772,10061056,100595
30.76772,100.61056,3076772,10061056,100596
30.76772,100.61056,3076772,10061056,100597
30.76772,100.61056,3076772,10061056,100598
30.76772,100.61056,3076772,10061056,100599
30.76772,100.61056,3076772,10061056,100600
30.76772,100.61056,3076772,10061056,100601
30.7686,100.52386,3076860,10052386,100602
30.77002,100.50254,3077002,10050254,100603
30.77002,100.50254,3077002,10050254,100604
30.77002,100.50254,3077002,10050254,100605
30.77002,100.50254,3077002,10050254,100606
30.77002,100.50254,3077002,10050254,100607
30.77002,100.50254,3077002,10050254,100608
30.77002,100.50254,3077002,10050254,100609
30.77037,100.60234,3077037,10060234,100610
30.77055,100.48496,3077055,10048496,100611
30.77055,100.48496,3077055,10048496,100612
30.77199,100.43199,3077199,10043199,100613
30.77258,100.53636,3077258,10053636,100614
30.7726,100.57543,3077260,10057543,100615
30.77274,100.51793,3077274,10051793,100616
30.77514,100.38461,3077514,10038461,100617
30.77569,100.43909,3077569,10043909,100618
30.77594,100.62914,3077594,10062914,100619
30.77594,100.62914,3077594,10062914,100620
30.77594,100.62914,3077594,10062914,100621
30.77627,100.52947,3077627,10052947,100622
30.77653,100.43814,3077653,10043814,100623
30.77793,100.63317,3077793,10063317,100624
30.77793,100.63317,3077793,10063317,100625
30.77848,100.52624,3077848,10052624,100626
30.77864,101.19246,3077864,10119246,100627
30.77896,100.58214,3077896,10058214,100628
30.77896,100.58214,3077896,10058214,100629
30.77903,100.52586,3077903,10052586,100630
30.77928,100.4676,3077928,10046760,100631
30.77928,100.4676,3077928,10046760,100632
30.77928,100.4676,3077928,10046760,100633
30.77928,100.4676,3077928,10046760,100634
30.77928,100.4676,3077928,10046760,100635
30.77928,100.4676,3077928,10046760,100636
30.77928,100.4676,3077928,10046760,100637
30.77928,100.4676,3077928,10046760,100638
30.77928,100.4676,3077928,10046760,100639
30.77941,100.52738,3077941,10052738,100640
30.77958,100.53663,3077958,10053663,100641
30.77963,100.60945,3077963,10060945,100642
30.77981,100.53767,3077981,10053767,100643
30.77986,100.38469,3077986,10038469,100644
30.78019,100.51166,3078019,10051166,100645
30.78033,100.54235,3078033,10054235,100646
30.78097,101.19266,3078097,10119266,100647
30.7813,100.51115,3078130,10051115,100648
30.7817,100.54631,3078170,10054631,100649
30.7817,100.54631,3078170,10054631,100650
30.7817,100.54631,3078170,10054631,100651
30.7817,100.54631,3078170,10054631,100652
30.78206,100.53766,3078206,10053766,100653
30.78208,100.46331,3078208,10046331,100654
30.78243,100.44501,3078243,10044501,100655
30.78262,100.47077,3078262,10047077,100656
30.78285,100.43507,3078285,10043507,100657
30.78298,101.19777,3078298,10119777,100658
30.78324,100.43731,3078324,10043731,100659
30.78347,100.29939,3078347,10029939,100660
30.78367,100.44819,3078367,10044819,100661
30.78387,100.57425,3078387,10057425,100662
30.7842,100.45225,3078420,10045225,100663
30.78478,100.37934,3078478,10037934,100664
30.78491,100.58113,3078491,10058113,100665
